canonical_perturbation,direction,rank,gene_id,gene_name,effect
S1PR2,up,5,ENSG00000213934,HBG1,0.643126672524132
S1PR2,up,6,ENSG00000117318,ID3,0.634942262752823
S1PR2,up,7,ENSG00000111057,KRT18,0.5975859924767601
S1PR2,up,8,ENSG00000115457,IGFBP2,0.5856213762607221
S1PR2,up,9,ENSG00000170421,KRT8,0.5840045155097582
S1PR2,up,10,ENSG00000188536,HBA2,0.5632282505764268
S1PR2,down,1,ENSG00000055118,KCNH2,-0.4510549305956862
S1PR2,down,2,ENSG00000034510,TMSB10,-0.4443073765235602
S1PR2,down,3,ENSG00000151287,TEX30,-0.4091788535181314
S1PR2,down,4,ENSG00000187514,PTMA,-0.3399117672295366
S1PR2,down,5,ENSG00000091317,CMTM6,-0.32952199726227893
S1PR2,down,6,ENSG00000069482,GAL,-0.32329073010617065
S1PR2,down,7,ENSG00000119403,PHF19,-0.3109659699005548
S1PR2,down,8,ENSG00000185198,PRSS57,-0.27850857346834246
S1PR2,down,9,ENSG00000205542,TMSB4X,-0.2723538847793561
S1PR2,down,10,ENSG00000134333,LDHA,-0.27001583771883125
SAMD1,up,1,ENSG00000130656,HBZ,1.4484586086513862
SAMD1,up,2,ENSG00000251562,MALAT1,0.6839843371935238
SAMD1,up,3,ENSG00000196565,HBG2,0.6142663264570134
SAMD1,up,4,ENSG00000130203,APOE,0.5889121529331098
SAMD1,up,5,ENSG00000147689,FAM83A,0.5477767912529211
SAMD1,up,6,ENSG00000245532,NEAT1,0.5403199651752868
SAMD1,up,7,ENSG00000206172,HBA1,0.47768930188799974
SAMD1,up,8,ENSG00000268621,AC006262.5,0.4322624920578292
SAMD1,up,9,ENSG00000213934,HBG1,0.40243874159447734
SAMD1,up,10,ENSG00000158578,ALAS2,0.3742943808057402
SAMD1,down,1,ENSG00000108106,UBE2S,-0.48186791956544506
SAMD1,down,2,ENSG00000185198,PRSS57,-0.44106733170220835
SAMD1,down,3,ENSG00000115758,ODC1,-0.41580383858676856
SAMD1,down,4,ENSG00000151287,TEX30,-0.40495025834777776
SAMD1,down,5,ENSG00000116161,CACYBP,-0.3974806820161274
SAMD1,down,6,ENSG00000119335,SET,-0.39641619119669963
SAMD1,down,7,ENSG00000119403,PHF19,-0.38697061219621376
SAMD1,down,8,ENSG00000187514,PTMA,-0.38030569440602513
SAMD1,down,9,ENSG00000099901,RANBP1,-0.37848772843918116
SAMD1,down,10,ENSG00000128228,SDF2L1,-0.3741516846516636
SET,up,1,ENSG00000087086,FTL,1.1487904967227391
SET,up,2,ENSG00000169442,CD52,0.8491081526079625
SET,up,3,ENSG00000166501,PRKCB,0.7888204500403612
SET,up,4,ENSG00000090013,BLVRB,0.7440284080742494
SET,up,5,ENSG00000170542,SERPINB9,0.7375716806750335
SET,up,6,ENSG00000234965,SHISA8,0.6751679093887621
SET,up,7,ENSG00000168754,FAM178B,0.5910033517059784
SET,up,8,ENSG00000279669,RP11-717F1.1,0.5860724600263163
SET,up,9,ENSG00000147454,SLC25A37,0.5857220998985131
SET,up,10,ENSG00000189159,HN1,0.5671944674542819
SET,down,1,ENSG00000184009,ACTG1,-0.9519579566067992
SET,down,2,ENSG00000093010,COMT,-0.6388893322133428
SET,down,3,ENSG00000108106,UBE2S,-0.6186919959447574
SET,down,4,ENSG00000213719,CLIC1,-0.5396701685418396
SET,down,5,ENSG00000119403,PHF19,-0.512525324041528
SET,down,6,ENSG00000111640,GAPDH,-0.5113061115230001
SET,down,7,ENSG00000091317,CMTM6,-0.5093321439529304
SET,down,8,ENSG00000099901,RANBP1,-0.5091878640445382
SET,down,9,ENSG00000116161,CACYBP,-0.5014811587966064
SET,down,10,ENSG00000205542,TMSB4X,-0.4951566817077569
SGK1,up,1,ENSG00000196565,HBG2,0.9914363225917066
SGK1,up,2,ENSG00000251562,MALAT1,0.7554061764995489
SGK1,up,3,ENSG00000118515,SGK1,0.6367130434426927
SGK1,up,4,ENSG00000245532,NEAT1,0.5739687387512663
SGK1,up,5,ENSG00000213934,HBG1,0.5425264452629167
SGK1,up,6,ENSG00000268621,AC006262.5,0.5026057073954935
SGK1,up,7,ENSG00000182718,ANXA2,0.4870382530465835
SGK1,up,8,ENSG00000182871,COL18A1,0.45931403214807925
SGK1,up,9,ENSG00000088992,TESC,0.44698226484287895
SGK1,up,10,ENSG00000119535,CSF3R,0.4061072404568755
SGK1,down,1,ENSG00000185198,PRSS57,-0.47548287708242276
SGK1,down,2,ENSG00000069482,GAL,-0.4491553308907992
SGK1,down,3,ENSG00000108106,UBE2S,-0.40167647884486735
SGK1,down,4,ENSG00000239672,NME1,-0.38251979074524933
SGK1,down,5,ENSG00000116161,CACYBP,-0.3493496164018002
SGK1,down,6,ENSG00000151287,TEX30,-0.33595162813125484
SGK1,down,7,ENSG00000142227,EMP3,-0.3280203022725545
SGK1,down,8,ENSG00000165732,DDX21,-0.32775778268899863
SGK1,down,9,ENSG00000115053,NCL,-0.3211984608702142
SGK1,down,10,ENSG00000099901,RANBP1,-0.31874593860776657
SLC38A2,up,1,ENSG00000134294,SLC38A2,0.3399986626200197
SLC38A2,up,2,ENSG00000110492,MDK,0.3162265878614655
SLC38A2,up,3,ENSG00000197061,HIST1H4C,0.22565159552353903
SLC38A2,up,4,ENSG00000164687,FABP5,0.15527330326532462
SLC38A2,up,5,ENSG00000115758,ODC1,0.1392714940422695
SLC38A2,up,6,ENSG00000143158,MPC2,0.13660194244569182
SLC38A2,up,7,ENSG00000198830,HMGN2,0.13461157735131346
SLC38A2,up,8,ENSG00000090273,NUDC,0.1284685623270544
SLC38A2,up,9,ENSG00000204387,C6orf48,0.12815363693224263
SLC38A2,up,10,ENSG00000144381,HSPD1,0.1189318299557951
SLC38A2,down,1,ENSG00000187837,HIST1H1C,-0.3789483868640755
SLC38A2,down,2,ENSG00000279669,RP11-717F1.1,-0.29323085649064384
SLC38A2,down,3,ENSG00000198695,MT-ND6,-0.28789503214327666
SLC38A2,down,4,ENSG00000124635,HIST1H2BJ,-0.23562324884443325
SLC38A2,down,5,ENSG00000135047,CTSL,-0.23207756798408893
SLC38A2,down,6,ENSG00000266976,AC079466.1,-0.22919238148381144
SLC38A2,down,7,ENSG00000130656,HBZ,-0.205410598284169
SLC38A2,down,8,ENSG00000268621,AC006262.5,-0.17676978295951823
SLC38A2,down,9,ENSG00000055118,KCNH2,-0.1629685290683126
SLC38A2,down,10,ENSG00000180573,HIST1H2AC,-0.1479999048182208
SLC4A1,up,1,ENSG00000254614,AP003068.23,0.7782321997604261
SLC4A1,up,2,ENSG00000185201,IFITM2,0.4959488505556991
SLC4A1,up,3,ENSG00000004939,SLC4A1,0.4309242256954563
SLC4A1,up,4,ENSG00000110492,MDK,0.3691558534362924
SLC4A1,up,5,ENSG00000069482,GAL,0.32443431606564826
SLC4A1,up,6,ENSG00000236824,BCYRN1,0.31402441908878986
SLC4A1,up,7,ENSG00000162493,PDPN,0.3135473963875903
SLC4A1,up,8,ENSG00000198168,SVIP,0.3088123752584388
SLC4A1,up,9,ENSG00000143158,MPC2,0.3012555547513317
SLC4A1,up,10,ENSG00000185338,SOCS1,0.29963160798468913
SLC4A1,down,1,ENSG00000130208,APOC1,-1.2500007121996703
SLC4A1,down,2,ENSG00000130203,APOE,-0.7392079158053346
SLC4A1,down,3,ENSG00000130656,HBZ,-0.5870530679241656
SLC4A1,down,4,ENSG00000026025,VIM,-0.5424945282085958
SLC4A1,down,5,ENSG00000167641,PPP1R14A,-0.5399837042360829
SLC4A1,down,6,ENSG00000187837,HIST1H1C,-0.5319031897586626
SLC4A1,down,7,ENSG00000172270,BSG,-0.4892518846257946
SLC4A1,down,8,ENSG00000117450,PRDX1,-0.46522260820143235
SLC4A1,down,9,ENSG00000111640,GAPDH,-0.40615812982826327
SLC4A1,down,10,ENSG00000151287,TEX30,-0.3994381786926973
SLC6A9,up,1,ENSG00000130656,HBZ,0.9438042709755556
SLC6A9,up,2,ENSG00000196565,HBG2,0.4569221656508303
SLC6A9,up,3,ENSG00000109971,HSPA8,0.4376788772547236
SLC6A9,up,4,ENSG00000196517,SLC6A9,0.43293210474747806
SLC6A9,up,5,ENSG00000251562,MALAT1,0.37117070227721116
SLC6A9,up,6,ENSG00000198336,MYL4,0.32397410132644044
SLC6A9,up,7,ENSG00000130203,APOE,0.30559348489876575
SLC6A9,up,8,ENSG00000213934,HBG1,0.3001264793356199
SLC6A9,up,9,ENSG00000206172,HBA1,0.2898949243566845
SLC6A9,up,10,ENSG00000143851,PTPN7,0.2537169733267465
SLC6A9,down,1,ENSG00000117450,PRDX1,-0.37465716146392464
SLC6A9,down,2,ENSG00000104341,LAPTM4B,-0.3237302679721171
SLC6A9,down,3,ENSG00000185198,PRSS57,-0.29439287493404187
SLC6A9,down,4,ENSG00000088986,DYNLL1,-0.26228163001529403
SLC6A9,down,5,ENSG00000197061,HIST1H4C,-0.2561062665077503
SLC6A9,down,6,ENSG00000167641,PPP1R14A,-0.2550068994137119
SLC6A9,down,7,ENSG00000198695,MT-ND6,-0.2452452957257711
SLC6A9,down,8,ENSG00000239672,NME1,-0.22675852228857443
SLC6A9,down,9,ENSG00000116161,CACYBP,-0.22530911749131027
SLC6A9,down,10,ENSG00000123131,PRDX4,-0.22225481589089607
SNAI1,up,1,ENSG00000120833,SOCS2,0.5091002505736045
SNAI1,up,2,ENSG00000189171,S100A13,0.4845492370797119
SNAI1,up,3,ENSG00000026297,RNASET2,0.4527676606179893
SNAI1,up,4,ENSG00000100097,LGALS1,0.4367482237904174
SNAI1,up,5,ENSG00000251562,MALAT1,0.4209450142307056
SNAI1,up,6,ENSG00000026025,VIM,0.4174638386765229
SNAI1,up,7,ENSG00000034510,TMSB10,0.3993557903556611
SNAI1,up,8,ENSG00000158578,ALAS2,0.3952817128764925
SNAI1,up,9,ENSG00000110492,MDK,0.38494538210039275
SNAI1,up,10,ENSG00000166669,ATF7IP2,0.3341585047473198
SNAI1,down,1,ENSG00000187837,HIST1H1C,-0.6998487504855573
SNAI1,down,2,ENSG00000196565,HBG2,-0.6704683809361821
SNAI1,down,3,ENSG00000279669,RP11-717F1.1,-0.58245083613184
SNAI1,down,4,ENSG00000130656,HBZ,-0.5445102028705027
SNAI1,down,5,ENSG00000119403,PHF19,-0.41387466733072636
SNAI1,down,6,ENSG00000198168,SVIP,-0.41375621375126387
SNAI1,down,7,ENSG00000115758,ODC1,-0.41181853611606867
SNAI1,down,8,ENSG00000166165,CKB,-0.4082789399394039
SNAI1,down,9,ENSG00000197766,CFD,-0.4060265457815855
SNAI1,down,10,ENSG00000069482,GAL,-0.3823954073731429
SPI1,up,1,ENSG00000204482,LST1,1.3581726425771776
SPI1,up,2,ENSG00000204472,AIF1,1.2913965189014536
SPI1,up,3,ENSG00000011600,TYROBP,1.0157368556462314
SPI1,up,4,ENSG00000111348,ARHGDIB,0.9017469075968896
SPI1,up,5,ENSG00000251562,MALAT1,0.8496372539039627
SPI1,up,6,ENSG00000131171,SH3BGRL,0.752392417686482
SPI1,up,7,ENSG00000245532,NEAT1,0.7191943591266351
SPI1,up,8,ENSG00000066336,SPI1,0.6626236711833303
SPI1,up,9,ENSG00000103490,PYCARD,0.6078717094122482
SPI1,up,10,ENSG00000130429,ARPC1B,0.5625156131138646
SPI1,down,1,ENSG00000239672,NME1,-0.8121253012588265
SPI1,down,2,ENSG00000104341,LAPTM4B,-0.7447612093415423
SPI1,down,3,ENSG00000099901,RANBP1,-0.7396732115192584
SPI1,down,4,ENSG00000069482,GAL,-0.7324882238766307
SPI1,down,5,ENSG00000108106,UBE2S,-0.7320023916730031
SPI1,down,6,ENSG00000116649,SRM,-0.6680424755908064
SPI1,down,7,ENSG00000187514,PTMA,-0.6383950957418197
SPI1,down,8,ENSG00000197061,HIST1H4C,-0.6342521805469555
SPI1,down,9,ENSG00000074800,ENO1,-0.6216661307708009
SPI1,down,10,ENSG00000080824,HSP90AA1,-0.6096132945484878
STIL,up,1,ENSG00000123473,STIL,0.2000953818452195
STIL,up,2,ENSG00000251562,MALAT1,0.17905128980152907
STIL,up,3,ENSG00000130203,APOE,0.17597901542119634
STIL,up,4,ENSG00000030582,GRN,0.16285290738454047
STIL,up,5,ENSG00000130066,SAT1,0.14297272971091451
STIL,up,6,ENSG00000123349,PFDN5,0.1423050909765786
STIL,up,7,ENSG00000143162,CREG1,0.1409541513840424
STIL,up,8,ENSG00000245532,NEAT1,0.13463407115483075
STIL,up,9,ENSG00000150991,UBC,0.12545720274142455
STIL,up,10,ENSG00000189171,S100A13,0.12469434893257245
STIL,down,1,ENSG00000197061,HIST1H4C,-0.4166232115171425
STIL,down,2,ENSG00000099901,RANBP1,-0.2831200903736155
STIL,down,3,ENSG00000187514,PTMA,-0.2677685305219631
STIL,down,4,ENSG00000116649,SRM,-0.26582184948448595
STIL,down,5,ENSG00000119403,PHF19,-0.2540055168171238
STIL,down,6,ENSG00000069011,PITX1,-0.2524137766075091
STIL,down,7,ENSG00000239672,NME1,-0.24397907897993565
STIL,down,8,ENSG00000165732,DDX21,-0.23505154901108746
STIL,down,9,ENSG00000115758,ODC1,-0.2339236721537728
STIL,down,10,ENSG00000055118,KCNH2,-0.22973908484964345
TBX2,up,1,ENSG00000121900,TMEM54,2.2893564569020977
TBX2,up,2,ENSG00000196565,HBG2,0.7276626551902085
TBX2,up,3,ENSG00000279669,RP11-717F1.1,0.6508605793260781
TBX2,up,4,ENSG00000084207,GSTP1,0.5889447387036202
TBX2,up,5,ENSG00000173762,CD7,0.4910426110916296
TBX2,up,6,ENSG00000198336,MYL4,0.4455309818585679
TBX2,up,7,ENSG00000121068,TBX2,0.4331327669789379
TBX2,up,8,ENSG00000213934,HBG1,0.4097218949582119
TBX2,up,9,ENSG00000245532,NEAT1,0.3965010709625778
TBX2,up,10,ENSG00000251562,MALAT1,0.38198872857683497
TBX2,down,1,ENSG00000185198,PRSS57,-0.6279830851497055
TBX2,down,2,ENSG00000034510,TMSB10,-0.5280562533093283
TBX2,down,3,ENSG00000151287,TEX30,-0.4557971157202695
TBX2,down,4,ENSG00000184009,ACTG1,-0.43148927960853817
TBX2,down,5,ENSG00000108106,UBE2S,-0.3988635365054474
TBX2,down,6,ENSG00000250361,GYPB,-0.3655323146387268
TBX2,down,7,ENSG00000130656,HBZ,-0.3394237502164479
TBX2,down,8,ENSG00000135047,CTSL,-0.3183067731374952
TBX2,down,9,ENSG00000134333,LDHA,-0.3061292558885886
TBX2,down,10,ENSG00000048740,CELF2,-0.3047632591318945
TBX3,up,1,ENSG00000101200,AVP,3.7687662467108187
TBX3,up,2,ENSG00000245532,NEAT1,0.38195630074625975
TBX3,up,3,ENSG00000135002,RFK,0.36529661298800264
TBX3,up,4,ENSG00000130303,BST2,0.3632857299519527
TBX3,up,5,ENSG00000026025,VIM,0.33799711244754826
TBX3,up,6,ENSG00000251562,MALAT1,0.3365320299157796
TBX3,up,7,ENSG00000166669,ATF7IP2,0.3066559799585768
TBX3,up,8,ENSG00000035862,TIMP2,0.2637539377999989
TBX3,up,9,ENSG00000102804,TSC22D1,0.25967856688451074
TBX3,up,10,ENSG00000135111,TBX3,0.2535681220137904
TBX3,down,1,ENSG00000185198,PRSS57,-0.4941028753411523
TBX3,down,2,ENSG00000250361,GYPB,-0.4534738272168163
TBX3,down,3,ENSG00000170180,GYPA,-0.38810597929468593
TBX3,down,4,ENSG00000151287,TEX30,-0.3517659032880402
TBX3,down,5,ENSG00000130656,HBZ,-0.32579074981251255
TBX3,down,6,ENSG00000187837,HIST1H1C,-0.3171753702380168
TBX3,down,7,ENSG00000142669,SH3BGRL3,-0.310716499523859
TBX3,down,8,ENSG00000119403,PHF19,-0.2930124452354491
TBX3,down,9,ENSG00000142227,EMP3,-0.2828268855344304
TBX3,down,10,ENSG00000164104,HMGB2,-0.27648561382486686
TGFBR2,up,1,ENSG00000130656,HBZ,0.6150117237248574
TGFBR2,up,2,ENSG00000196565,HBG2,0.3021040791702939
TGFBR2,up,3,ENSG00000144591,GMPPA,0.23302648885661292
TGFBR2,up,4,ENSG00000250361,GYPB,0.22613906172107437
TGFBR2,up,5,ENSG00000163513,TGFBR2,0.22323830106138196
TGFBR2,up,6,ENSG00000158578,ALAS2,0.21974608228479903
TGFBR2,up,7,ENSG00000213934,HBG1,0.20404149130125682
TGFBR2,up,8,ENSG00000090013,BLVRB,0.11390880213869956
TGFBR2,up,9,ENSG00000170180,GYPA,0.09689743795870301
TGFBR2,up,10,ENSG00000166669,ATF7IP2,0.09089032764679207
TGFBR2,down,1,ENSG00000142669,SH3BGRL3,-0.15482826523072463
TGFBR2,down,2,ENSG00000204472,AIF1,-0.15095947122215955
TGFBR2,down,3,ENSG00000143158,MPC2,-0.13454074256226412
TGFBR2,down,4,ENSG00000130755,GMFG,-0.13090276214240895
TGFBR2,down,5,ENSG00000160932,LY6E,-0.12750515174903532
TGFBR2,down,6,ENSG00000162511,LAPTM5,-0.12337003976232613
TGFBR2,down,7,ENSG00000125148,MT2A,-0.12108380044899351
TGFBR2,down,8,ENSG00000185198,PRSS57,-0.11893870636308124
TGFBR2,down,9,ENSG00000227706,RP11-301G19.1,-0.11850613400432206
TGFBR2,down,10,ENSG00000034510,TMSB10,-0.11289815220377603
TMSB4X,up,1,ENSG00000205542,TMSB4X,2.110431505936135
TMSB4X,up,2,ENSG00000075624,ACTB,0.5471351374755824
TMSB4X,up,3,ENSG00000184009,ACTG1,0.5292991430282965
TMSB4X,up,4,ENSG00000167460,TPM4,0.3103101305291339
TMSB4X,up,5,ENSG00000196565,HBG2,0.28888873519222347
TMSB4X,up,6,ENSG00000130656,HBZ,0.28250974201627915
TMSB4X,up,7,ENSG00000162704,ARPC5,0.2300846477595262
TMSB4X,up,8,ENSG00000187837,HIST1H1C,0.21831889743343413
TMSB4X,up,9,ENSG00000196924,FLNA,0.21773364038642437
TMSB4X,up,10,ENSG00000092841,MYL6,0.2060041761736864
TMSB4X,down,1,ENSG00000135047,CTSL,-0.19701630068949255
TMSB4X,down,2,ENSG00000069482,GAL,-0.1690514292931967
TMSB4X,down,3,ENSG00000074800,ENO1,-0.16113049020976902
TMSB4X,down,4,ENSG00000117450,PRDX1,-0.1519537382755543
TMSB4X,down,5,ENSG00000110492,MDK,-0.14103619889626312
TMSB4X,down,6,ENSG00000084207,GSTP1,-0.14058319309385986
TMSB4X,down,7,ENSG00000080824,HSP90AA1,-0.13757657901445516
TMSB4X,down,8,ENSG00000130208,APOC1,-0.1367664114813812
TMSB4X,down,9,ENSG00000266976,AC079466.1,-0.12934266715975723
TMSB4X,down,10,ENSG00000164687,FABP5,-0.12379184423581813
TP73,up,1,ENSG00000101200,AVP,3.0133882123498443
TP73,up,2,ENSG00000130656,HBZ,2.4706712815372294
TP73,up,3,ENSG00000245532,NEAT1,1.4087141058950992
TP73,up,4,ENSG00000158578,ALAS2,1.1545951719367613
TP73,up,5,ENSG00000250361,GYPB,1.1088058851390077
TP73,up,6,ENSG00000251562,MALAT1,1.1059827693577828
TP73,up,7,ENSG00000064886,CHI3L2,1.026717191915044
TP73,up,8,ENSG00000255346,NOX5,1.0219773900499212
TP73,up,9,ENSG00000088992,TESC,1.0181250915805569
TP73,up,10,ENSG00000130513,GDF15,0.9639825273283726
TP73,down,1,ENSG00000187514,PTMA,-1.2879557647067852
TP73,down,2,ENSG00000099901,RANBP1,-0.9958122525410571
TP73,down,3,ENSG00000197061,HIST1H4C,-0.981220829196259
TP73,down,4,ENSG00000117632,STMN1,-0.9609867416924524
TP73,down,5,ENSG00000116649,SRM,-0.9459188166204515
TP73,down,6,ENSG00000074800,ENO1,-0.9147836271497891
TP73,down,7,ENSG00000115053,NCL,-0.8205937548724846
TP73,down,8,ENSG00000239672,NME1,-0.8116503579404637
TP73,down,9,ENSG00000165732,DDX21,-0.8112755460332934
TP73,down,10,ENSG00000119403,PHF19,-0.7974871711730244
TSC22D1,up,1,ENSG00000102804,TSC22D1,0.9523073322029697
TSC22D1,up,2,ENSG00000120885,CLU,0.48020437657128956
TSC22D1,up,3,ENSG00000245532,NEAT1,0.360547477263582
TSC22D1,up,4,ENSG00000084207,GSTP1,0.35071222428388754
TSC22D1,up,5,ENSG00000102575,ACP5,0.2883658024674739
TSC22D1,up,6,ENSG00000130522,JUND,0.2667519424726609
TSC22D1,up,7,ENSG00000243449,C4orf48,0.22627805824515662
TSC22D1,up,8,ENSG00000187837,HIST1H1C,0.21216574790510204
TSC22D1,up,9,ENSG00000251562,MALAT1,0.1816260794282918
TSC22D1,up,10,ENSG00000130656,HBZ,0.16907001434838695
TSC22D1,down,1,ENSG00000130208,APOC1,-0.3028915230980986
TSC22D1,down,2,ENSG00000116161,CACYBP,-0.18329694312410513
TSC22D1,down,3,ENSG00000130203,APOE,-0.1817772383659293
TSC22D1,down,4,ENSG00000117450,PRDX1,-0.17308587842907464
TSC22D1,down,5,ENSG00000041357,PSMA4,-0.15859640538003597
TSC22D1,down,6,ENSG00000026025,VIM,-0.14306578265366282
TSC22D1,down,7,ENSG00000055118,KCNH2,-0.14194392060040906
TSC22D1,down,8,ENSG00000165732,DDX21,-0.13030126153068022
TSC22D1,down,9,ENSG00000155368,DBI,-0.1288568627947913
TSC22D1,down,10,ENSG00000164104,HMGB2,-0.12784559484966607
UBASH3A,up,1,ENSG00000251562,MALAT1,0.2530957637061587
UBASH3A,up,2,ENSG00000245532,NEAT1,0.23539841303514084
UBASH3A,up,3,ENSG00000130656,HBZ,0.16345298889593968
UBASH3A,up,4,ENSG00000266976,AC079466.1,0.15534501635912534
UBASH3A,up,5,ENSG00000160185,UBASH3A,0.13710949044536447
UBASH3A,up,6,ENSG00000141753,IGFBP4,0.1216082294088506
UBASH3A,up,7,ENSG00000279669,RP11-717F1.1,0.11726041895491282
UBASH3A,up,8,ENSG00000223609,HBD,0.11169915273510392
UBASH3A,up,9,ENSG00000132386,SERPINF1,0.09741117686560447
UBASH3A,up,10,ENSG00000120885,CLU,0.0858766238830389
UBASH3A,down,1,ENSG00000164104,HMGB2,-0.1859554110113528
UBASH3A,down,2,ENSG00000108106,UBE2S,-0.17821940940125508
UBASH3A,down,3,ENSG00000173207,CKS1B,-0.17409983322199557
UBASH3A,down,4,ENSG00000099901,RANBP1,-0.16881357253131746
UBASH3A,down,5,ENSG00000116161,CACYBP,-0.16691313896241924
UBASH3A,down,6,ENSG00000117450,PRDX1,-0.16078504982855202
UBASH3A,down,7,ENSG00000123975,CKS2,-0.1509290927645297
UBASH3A,down,8,ENSG00000080824,HSP90AA1,-0.1433885380325634
UBASH3A,down,9,ENSG00000142227,EMP3,-0.1432521974966611
UBASH3A,down,10,ENSG00000239672,NME1,-0.1383732145384154
UBASH3B,up,1,ENSG00000130656,HBZ,0.9099535429657172
UBASH3B,up,2,ENSG00000196565,HBG2,0.5540236127732213
UBASH3B,up,3,ENSG00000154127,UBASH3B,0.4025143149739865
UBASH3B,up,4,ENSG00000213934,HBG1,0.300097264207697
UBASH3B,up,5,ENSG00000147454,SLC25A37,0.28208751405542326
UBASH3B,up,6,ENSG00000090013,BLVRB,0.28191629115018946
UBASH3B,up,7,ENSG00000245532,NEAT1,0.26795424884112173
UBASH3B,up,8,ENSG00000182871,COL18A1,0.2604907454776001
UBASH3B,up,9,ENSG00000158578,ALAS2,0.24996394539985456
UBASH3B,up,10,ENSG00000206172,HBA1,0.20838256772073432
UBASH3B,down,1,ENSG00000185198,PRSS57,-0.39029057842812487
UBASH3B,down,2,ENSG00000128228,SDF2L1,-0.23449370993304308
UBASH3B,down,3,ENSG00000117410,ATP6V0B,-0.22455370728081664
UBASH3B,down,4,ENSG00000213719,CLIC1,-0.21980968175734694
UBASH3B,down,5,ENSG00000117450,PRDX1,-0.21431814652019854
UBASH3B,down,6,ENSG00000130429,ARPC1B,-0.2088501267209214
UBASH3B,down,7,ENSG00000041357,PSMA4,-0.20795268521541488
UBASH3B,down,8,ENSG00000185420,SMYD3,-0.20495041614270357
UBASH3B,down,9,ENSG00000142227,EMP3,-0.20430136851165898
UBASH3B,down,10,ENSG00000108106,UBE2S,-0.20309480765129426
ZBTB1,up,1,ENSG00000130656,HBZ,1.367779517043524
ZBTB1,up,2,ENSG00000196565,HBG2,1.0466904698570239
ZBTB1,up,3,ENSG00000245532,NEAT1,0.8563620521939286
ZBTB1,up,4,ENSG00000051523,CYBA,0.8097664752941673
ZBTB1,up,5,ENSG00000206172,HBA1,0.7439636157588478
ZBTB1,up,6,ENSG00000090013,BLVRB,0.6745935757198238
ZBTB1,up,7,ENSG00000213934,HBG1,0.6578701394050072
ZBTB1,up,8,ENSG00000250361,GYPB,0.6493645105649457
ZBTB1,up,9,ENSG00000251562,MALAT1,0.6355270827170754
ZBTB1,up,10,ENSG00000188536,HBA2,0.581627030431572
ZBTB1,down,1,ENSG00000184009,ACTG1,-0.45154943126969005
ZBTB1,down,2,ENSG00000185198,PRSS57,-0.38641843466304854
ZBTB1,down,3,ENSG00000175130,MARCKSL1,-0.3690644308114212
ZBTB1,down,4,ENSG00000142227,EMP3,-0.35384762510278833
ZBTB1,down,5,ENSG00000187514,PTMA,-0.3339468016274611
ZBTB1,down,6,ENSG00000134333,LDHA,-0.32820618086335096
ZBTB1,down,7,ENSG00000117450,PRDX1,-0.32609188660314836
ZBTB1,down,8,ENSG00000160932,LY6E,-0.3238862230410902
ZBTB1,down,9,ENSG00000108106,UBE2S,-0.3062233528685296
ZBTB1,down,10,ENSG00000197061,HIST1H4C,-0.2993718369214194
ZBTB10,up,1,ENSG00000250361,GYPB,0.9871758095127566
ZBTB10,up,2,ENSG00000251562,MALAT1,0.8446207417913854
ZBTB10,up,3,ENSG00000130303,BST2,0.8061666565146302
ZBTB10,up,4,ENSG00000189171,S100A13,0.8037124139064395
ZBTB10,up,5,ENSG00000245532,NEAT1,0.7468167897619025
ZBTB10,up,6,ENSG00000158869,FCER1G,0.6473587050234462
ZBTB10,up,7,ENSG00000120833,SOCS2,0.6300460737505981
ZBTB10,up,8,ENSG00000100097,LGALS1,0.6248432119608915
ZBTB10,up,9,ENSG00000133639,BTG1,0.5897485693070449
ZBTB10,up,10,ENSG00000130429,ARPC1B,0.5730077599638338
ZBTB10,down,1,ENSG00000130656,HBZ,-0.7879787137787533
ZBTB10,down,2,ENSG00000187514,PTMA,-0.7090279966703235
ZBTB10,down,3,ENSG00000239672,NME1,-0.7011728424651933
ZBTB10,down,4,ENSG00000197061,HIST1H4C,-0.6870920480273042
ZBTB10,down,5,ENSG00000165732,DDX21,-0.6474859259087753
ZBTB10,down,6,ENSG00000164104,HMGB2,-0.6455691961122094
ZBTB10,down,7,ENSG00000116649,SRM,-0.6429150291971567
ZBTB10,down,8,ENSG00000196230,TUBB,-0.6221352262662285
ZBTB10,down,9,ENSG00000175130,MARCKSL1,-0.6208354439277781
ZBTB10,down,10,ENSG00000099901,RANBP1,-0.6034337409991595
ZBTB25,up,1,ENSG00000130656,HBZ,1.2464219539850856
ZBTB25,up,2,ENSG00000247516,MIR4458HG,0.696746310709909
ZBTB25,up,3,ENSG00000196565,HBG2,0.5604438062122044
ZBTB25,up,4,ENSG00000187837,HIST1H1C,0.4097641363971624
ZBTB25,up,5,ENSG00000090013,BLVRB,0.3937320792296421
ZBTB25,up,6,ENSG00000213934,HBG1,0.3633403605206623
ZBTB25,up,7,ENSG00000147454,SLC25A37,0.35198365093549155
ZBTB25,up,8,ENSG00000250361,GYPB,0.32239352807811417
ZBTB25,up,9,ENSG00000245532,NEAT1,0.3153518406847305
ZBTB25,up,10,ENSG00000206172,HBA1,0.30044753345141256
ZBTB25,down,1,ENSG00000119403,PHF19,-0.4437036033851792
ZBTB25,down,2,ENSG00000093010,COMT,-0.4097646435528635
ZBTB25,down,3,ENSG00000034510,TMSB10,-0.3798115521634095
